"Year","Company","Model","FloorPlan","Length","Engine","Stock Number","Dealer","Location","MSRP","DISCOUNT","Date"
"2025","Cobalt Boats","N/A","R4","24 ft","N/A","COR4029H","Marine Sales","KasasCity MO","N/A","N/A","2024-10-23"
"2025","Cobalt Boats","N/A","R8","27 ft 10 in","N/A","COR8019","Marine Sales","KasasCity MO","N/A","N/A","2024-10-23"
"2025","Cobalt Boats","R8","Surf","27 ft 10 in","N/A","COW8020","Marine Sales","KasasCity MO","N/A","N/A","2024-10-23"
"2025","Sportsman","Open","232","23 ft 4 in","N/A","SPFS114","Marine Sales","KasasCity MO","N/A","N/A","2024-10-23"
"2025","Yamaha","GP","HO","11 ft","N/A","YP3118","Marine Sales","KasasCity MO","N/A","N/A","2024-10-23"
"2025","Yamaha","VX","Cruiser","N/A","N/A","YP3545","Marine Sales","KasasCity MO","N/A","N/A","2024-10-23"
"2025","Yamaha","VX®","Deluxe","N/A","N/A","YP1217","Marine Sales","KasasCity MO","N/A","N/A","2024-10-23"
"2023","Barletta","Corsa","23QC","N/A","N/A","BA14546","Marine Sales","KasasCity MO","137737","N/A","2024-10-23"
"2023","Barletta","Corsa","23QCSS","N/A","N/A","BA14124","Marine Sales","KasasCity MO","122767","N/A","2024-10-23"
"2023","Barletta","Corsa","23QCSS","N/A","N/A","BA14865","Marine Sales","KasasCity MO","136747","N/A","2024-10-23"
"2023","Barletta","Corsa","23QCSSA","N/A","N/A","BA16066","Marine Sales","KasasCity MO","151170","N/A","2024-10-23"
"2023","Barletta","Corsa","23QSSA","N/A","N/A","BA15405","Marine Sales","KasasCity MO","135607","N/A","2024-10-23"
"2023","Barletta","Corsa","X23QSS","23 ft","N/A","BA15539","Marine Sales","KasasCity MO","136477","N/A","2024-10-23"
"2023","Barletta","Lusso","L23U","23 ft","N/A","N/A","Marine Sales","KasasCity MO","N/A","N/A","2024-10-23"
"2023","Barletta","Lusso","L23U","N/A","N/A","BA16349","Marine Sales","KasasCity MO","138671","N/A","2024-10-23"
"2023","Barletta","Lusso","L23UC","N/A","N/A","BA14682","Marine Sales","KasasCity MO","150561","N/A","2024-10-23"
"2023","Barletta","Lusso","L23UC","N/A","N/A","BA14683","Marine Sales","KasasCity MO","153546","N/A","2024-10-23"
"2023","Yamaha Marine","N/A","222XD","22 ft","N/A","YBC0190","Marine Sales","KasasCity MO","80267","N/A","2024-10-23"
"2023","Yamaha Marine","N/A","AR220","22 ft","N/A","N/A","Marine Sales","KasasCity MO","52500","N/A","2024-10-23"
"2022","AWAKE","RAVIK","3","N/A","N/A","AWR3311","Marine Sales","KasasCity MO","N/A","N/A","2024-10-23"
"2022","AWAKE","RAVIK","S","N/A","N/A","AWRS396","Marine Sales","KasasCity MO","N/A","N/A","2024-10-23"
"2022","AWAKE","VINGA","SR","N/A","N/A","AWV0061","Marine Sales","KasasCity MO","N/A","N/A","2024-10-23"
"2025","Yamaha Boats","N/A","222SD","22 ft","N/A","YBC0144","Marine Sales","KasasCity MO","N/A","N/A","2024-10-23"
"2025","Yamaha Boats","N/A","AR220","22 ft","N/A","YBC0205","Marine Sales","KasasCity MO","N/A","N/A","2024-10-23"
"2025","Yamaha Boats","N/A","AR250","24 ft 6 in","N/A","YBC0335","Marine Sales","KasasCity MO","N/A","N/A","2024-10-23"
"2024","Barletta","Aria","A22QC","21 ft 10 in","N/A","BA18252","Marine Sales","KasasCity MO","N/A","N/A","2024-10-23"
"2024","Barletta","Corsa","23UC","23 ft","N/A","BA18293","Marine Sales","KasasCity MO","N/A","N/A","2024-10-23"
"2024","Barletta","Lusso","L23M","25 ft 5 in","N/A","BA18242","Marine Sales","KasasCity MO","N/A","N/A","2024-10-23"
"2024","Cobalt Boats","N/A","220S","22 ft 10 in","N/A","CO2S019","Marine Sales","KasasCity MO","N/A","N/A","2024-10-23"
"2024","Cobalt Boats","N/A","A29","N/A","N/A","COA9017","Marine Sales","KasasCity MO","N/A","N/A","2024-10-23"
"2024","Cobalt Boats","New","CS22","22 ft 5 in","N/A","CO12031","Marine Sales","KasasCity MO","N/A","N/A","2024-10-23"
"2024","Cobalt Boats","R4","Surf","N/A","N/A","COW4044","Marine Sales","KasasCity MO","N/A","N/A","2024-10-23"
"2024","Cobalt Boats","R6","Surf","25 ft 9 in","N/A","COW6028","Marine Sales","KasasCity MO","N/A","N/A","2024-10-23"
"2024","Yamaha","N/A","JetBlaster®","N/A","N/A","YP3951","Marine Sales","KasasCity MO","N/A","N/A","2024-10-23"
"2024","Yamaha","VX","Cruiser®","N/A","N/A","YP3186","Marine Sales","KasasCity MO","N/A","N/A","2024-10-23"
"2024","Yamaha","VX","Cruiser®","N/A","N/A","YP3187","Marine Sales","KasasCity MO","N/A","N/A","2024-10-23"
"2024","Yamaha","VX","Cruiser®","N/A","N/A","YP1950","Marine Sales","KasasCity MO","N/A","N/A","2024-10-23"
"2024","Yamaha","VX®","Limited","N/A","N/A","YP2443","Marine Sales","KasasCity MO","N/A","N/A","2024-10-23"
"2024","Yamaha Marine","222","FSH","22 ft","N/A","YBC0381","Marine Sales","KasasCity MO","61400","N/A","2024-10-23"
"2024","Yamaha Marine","N/A","AR190","N/A","N/A","YBC0180","Marine Sales","KasasCity MO","N/A","N/A","2024-10-23"
"2024","Yamaha Marine","N/A","AR250","24 ft 6 in","N/A","YBC0150","Marine Sales","KasasCity MO","N/A","N/A","2024-10-23"
"2023","AWAKE","VINGA","3","N/A","N/A","AWD0008","Marine Sales","KasasCity MO","N/A","N/A","2024-10-23"
"2025","Barletta","ARIA","A22QC","24 ft","N/A","BA21892","Marine Sales","Counce TN","N/A","N/A","2024-10-23"
"2025","Barletta","ARIA","A22UC","24 ft 6 in","N/A","BA21893","Marine Sales","Counce TN","N/A","N/A","2024-10-23"
"2025","Barletta","ARIA","A24UC","26 ft","N/A","BA21355","Marine Sales","Counce TN","N/A","N/A","2024-10-23"
"2025","Barletta","Cabrio","C22UC","26 ft","N/A","BA21354","Marine Sales","Counce TN","N/A","N/A","2024-10-23"
"2025","Barletta","Cabrio","C24UE","26 ft","N/A","BA21891","Marine Sales","Counce TN","N/A","N/A","2024-10-23"
"2025","Cobalt Boats","N/A","CS22","22 ft 5 in","N/A","CO12406","Marine Sales","Counce TN","N/A","N/A","2024-10-23"
"2025","Cobalt Boats","CS23","Surf","23 ft 5 in","N/A","CO1S411","Marine Sales","Counce TN","N/A","N/A","2024-10-23"
"2025","Cobalt Boats","N/A","R6","25 ft 9 in","N/A","COR6017","Marine Sales","Counce TN","N/A","N/A","2024-10-23"
"2025","Cobalt Boats","N/A","R6","25 ft 10 in","N/A","CO456491","Marine Sales","Counce TN","N/A","N/A","2024-10-23"
"2025","Cobalt Boats","N/A","R8","N/A","N/A","CO456488","Marine Sales","Counce TN","N/A","N/A","2024-10-23"
"2025","Cobalt Boats","R8","Surf","N/A","N/A","CO456489","Marine Sales","Counce TN","N/A","N/A","2024-10-23"
"2025","Sportsman","Heritage","261","26 ft 6 in","N/A","SPKT125","Marine Sales","Counce TN","N/A","N/A","2024-10-23"
"2025","Sportsman","Masters","227","22 ft 5 in","N/A","SPSW127","Marine Sales","Counce TN","N/A","N/A","2024-10-23"
"2025","Sportsman","Open","252","N/A","N/A","SP00027889","Marine Sales","Counce TN","N/A","N/A","2024-10-23"
"2024","Barletta ","Corsa","21UC","23 ft","N/A","BA19427","Marine Sales","Counce TN","N/A","N/A","2024-10-23"
"2024","Barletta ","Corsa","23U","25 ft","N/A","BA19426","Marine Sales","Counce TN","N/A","N/A","2024-10-23"
"2024","Barletta ","Corsa","23U","25 ft","N/A","BA19538","Marine Sales","Counce TN","N/A","N/A","2024-10-23"
"2024","Barletta","Corsa","23U","25 ft","N/A","BA18202","Marine Sales","Counce TN","N/A","N/A","2024-10-23"
"2024","Barletta ","Corsa","25U","27 ft","N/A","BA19489","Marine Sales","Counce TN","N/A","N/A","2024-10-23"
"2024","Barletta","Corsa","25UC","27 ft 6 in","N/A","BA18374","Marine Sales","Counce TN","N/A","N/A","2024-10-23"
"2023","Yamaha Marine","N/A","255XE","24 ft 6 in","N/A","YBC0171","Marine Sales","Counce TN","N/A","N/A","2024-10-23"
"2023","Yamaha Marine","N/A","275SDX","27 ft","N/A","YBC0172","Marine Sales","Counce TN","N/A","N/A","2024-10-23"
"2023","Yamaha Marine","N/A","275SE","27 ft","N/A","YBC0002","Marine Sales","Counce TN","N/A","N/A","2024-10-23"
"2022","Sea-Doo","Fish","Pro™","N/A","N/A","SDB5627.2","Marine Sales","Counce TN","N/A","N/A","2024-10-23"
"2022","Sea-Doo","Spark®","3-up","N/A","N/A","SD94623","Marine Sales","Counce TN","N/A","N/A","2024-10-23"
"2022","Sea-Doo","Switch®","19","N/A","N/A","SD10808","Marine Sales","Counce TN","N/A","N/A","2024-10-23"
"2022","Sea-Doo","Switch®","Sport","N/A","N/A","SDC6345","Marine Sales","Counce TN","N/A","N/A","2024-10-23"
"2025","Yamaha","252","SE","N/A","N/A","YBC0468","Marine Sales","Counce TN","N/A","N/A","2024-10-23"
"2025","Yamaha","AR250","-","N/A","N/A","YBC0344","Marine Sales","Counce TN","N/A","N/A","2024-10-23"
"2024","Yamaha Marine","190","FSH","19 ft 5 in","N/A","YBC0243","Marine Sales","Counce TN","N/A","N/A","2024-10-23"
"2024","Yamaha Marine","195","FSH","19 ft 5 in","N/A","YBC0025","Marine Sales","Counce TN","N/A","N/A","2024-10-23"
"2024","Yamaha Marine","222","FSH","22 ft","N/A","YBC0610","Marine Sales","Counce TN","N/A","N/A","2024-10-23"
"2023","Barletta ","Cabrio","C22CC","24 ft","N/A","BA13585","Marine Sales","Counce TN","N/A","N/A","2024-10-23"
"2023","Barletta","Cabrio","C24Q","25 ft 2 in","N/A","BA13862","Marine Sales","Counce TN","N/A","N/A","2024-10-23"
"2023","Barletta","Corsa","23QSS","25 ft","N/A","BA14817","Marine Sales","Counce TN","N/A","N/A","2024-10-23"
"2023","Barletta","Corsa","23UC","26 ft","N/A","BA15621","Marine Sales","Counce TN","N/A","N/A","2024-10-23"
"2023","Barletta","Corsa","25QCSS","27 ft","N/A","BA15947","Marine Sales","Counce TN","N/A","N/A","2024-10-23"
"2023","Barletta","Corsa","25QCSS","27 ft","N/A","BA13223","Marine Sales","Counce TN","N/A","N/A","2024-10-23"
"2023","Barletta","Corsa","25UC","27 ft","N/A","BA15948","Marine Sales","Counce TN","N/A","N/A","2024-10-23"
