"Year","Company","Model","FloorPlan","Length","Engine","Stock Number","Dealer","Location","MSRP","DISCOUNT","Date"
"2023","MasterCraft","N/A","NXT22","22 ft","N/A","MC667066","Marine Sales","Fife","175510","123911","2024-10-30"
"2023","MasterCraft","N/A","NXT23","23 ft","N/A","MC669709","Marine Sales","Issaquah","181877","127851","2024-10-30"
"2023","MasterCraft","N/A","X24","24 ft","N/A","MC660578","Marine Sales","Fife","328685","229951","2024-10-30"
"2023","MasterCraft","XStar","S","23 ft","N/A","MC660252","Marine Sales","Issaquah","361662","229851","2024-10-30"
"2023","MasterCraft","N/A","XT22","22 ft","N/A","MC673916","Marine Sales","Issaquah","229586","165660","2024-10-30"
"2023","MasterCraft","XT22","T","22 ft","N/A","MC659980","Marine Sales","Fife","213386","155295","2024-10-30"
"2023","MasterCraft","N/A","XT24","24 ft","N/A","MC674583","Marine Sales","Bellingham","246853","177049","2024-10-30"
"2023","Nautique","Super","Air","25 ft","N/A","NT552718","Marine Sales","Fife","N/A","N/A","2024-10-30"
"2023","Nautique","Super","Air","25 ft","N/A","NT548136","Marine Sales","Fife","N/A","N/A","2024-10-30"
"2025","Bayliner","ELEMENT","M15","15 ft","N/A","BL7009630","Marine Sales","Fife","29422","28922","2024-10-30"
"2025","Boston Whaler","150","MONTAUK","15 ft","N/A","B6984173","Marine Sales","Fife","42991","42776","2024-10-30"
"2025","Boston Whaler","150","MONTAUK","15 ft","N/A","B6984174","Marine Sales","Bellingham","42991","42776","2024-10-30"
"2025","Boston Whaler","150","MONTAUK","15 ft","N/A","B6988649","Marine Sales","Seattle","42991","42776","2024-10-30"
"2025","Boston Whaler","150","MONTAUK","15 ft","N/A","B6988650","Marine Sales","Fife","42991","42776","2024-10-30"
"2025","Boston Whaler","150","MONTAUK","15 ft","N/A","B6988651","Marine Sales","Bellingham","42991","42776","2024-10-30"
"2025","Boston Whaler","170","MONTAUK","17 ft","N/A","B6980106","Marine Sales","Fife","56950","56665","2024-10-30"
"2025","Boston Whaler","170","MONTAUK","17 ft","N/A","B6980120","Marine Sales","Seattle","56950","56665","2024-10-30"
"2025","Boston Whaler","190","MONTAUK","19 ft","N/A","B7004240","Marine Sales","Bellingham","86607","86174","2024-10-30"
"2025","Boston Whaler","365","CONQUEST","36 ft 6 in","N/A","B7004333","Marine Sales","Bellingham","1234192","1172482","2024-10-30"
"2025","MasterCraft","N/A","NXT21","21 ft","N/A","MC713080","Marine Sales","Fife","177552","150919","2024-10-30"
"2025","MasterCraft","N/A","NXT22","22 ft","N/A","MC713836","Marine Sales","Fife","184976","157230","2024-10-30"
"2025","MasterCraft","N/A","NXT23","23 ft","N/A","MC711231","Marine Sales","Fife","189534","161104","2024-10-30"
"2025","MasterCraft","N/A","NXT23","23 ft","N/A","MC710994","Marine Sales","Fife","190817","162194","2024-10-30"
"2025","MasterCraft","N/A","X22","22 ft","N/A","MC712999","Marine Sales","Issaquah","336317","299322","2024-10-30"
"2025","MasterCraft","N/A","X24","24 ft","N/A","MC712397","Marine Sales","Fife","371217","330383","2024-10-30"
"2025","MasterCraft","N/A","XT23","23 ft","N/A","MC711138","Marine Sales","Fife","258382","227376","2024-10-30"
"2025","MasterCraft","N/A","XT24","24 ft","N/A","MC713595","Marine Sales","Fife","286272","251919","2024-10-30"
"2025","Nautique","Super","Air","23 ft","N/A","NT598871","Marine Sales","Fife","N/A","N/A","2024-10-30"
"2025","Nautique","Super","Air","23 ft","N/A","NT611884","Marine Sales","Bellingham","N/A","N/A","2024-10-30"
"2023","Bayliner","Element","E18","18 ft","N/A","BL6806993","Marine Sales","Fife","38085","34650","2024-10-30"
"2023","Bayliner","Element","E21","21 ft","N/A","BL6777683","Marine Sales","Fife","52850","49652","2024-10-30"
"2023","Bayliner","N/A","T20CC","20 ft","N/A","BL6728126","Marine Sales","Bellingham","61167","54986","2024-10-30"
"2023","Bayliner","N/A","T24CC","24 ft","N/A","BL6811930","Marine Sales","Fife","104210","92865","2024-10-30"
"2023","Bennington","L","LINE","23 ft","N/A","BN1007966","Marine Sales","Fife","124471","86521","2024-10-30"
"2023","Bennington","L","LINE","23 ft","N/A","BN1017064","Marine Sales","Fife","120715","84321","2024-10-30"
"2023","Bennington","L","LINE","23 ft","N/A","BN1017065","Marine Sales","Bellingham","131437","92875","2024-10-30"
"2023","Bennington","L","LINE","24 ft","N/A","BN996082","Marine Sales","Fife","114583","77463","2024-10-30"
"2023","Bennington","LX","SPORT","24 ft","N/A","BN1051126","Marine Sales","Fife","163165","114833","2024-10-30"
"2023","Bennington","Q","LINE","25 ft","N/A","BN1007964","Marine Sales","Fife","198406","135727","2024-10-30"
"2023","Bennington","R","LINE","22 ft","N/A","BN1042667","Marine Sales","Fife","180537","122867","2024-10-30"
"2023","Bennington","R","LINE","23 ft","N/A","BN1042668","Marine Sales","Bellingham","157862","117492","2024-10-30"
"2023","Bennington","SX","LINE","21 ft","N/A","BN1041301","Marine Sales","Bellingham","78131","57888","2024-10-30"
"2023","Boston Whaler","220","Dauntless","22 ft","N/A","B6772818","Marine Sales","Seattle","166910","136521","2024-10-30"
"2023","Boston Whaler","250","Dauntless","25 ft","N/A","B6771093","Marine Sales","Fife","197540","169521","2024-10-30"
"2023","Crest","CARIBBEAN","LX","23 ft","N/A","CR231328","Marine Sales","Fife","174743","115721","2024-10-30"
"2023","Crest","CARIBBEAN","LX","23 ft","N/A","CR237082","Marine Sales","Fife","131704","99687","2024-10-30"
"2023","Crest","CLASSIC","DLX","22 ft","N/A","CR236150","Marine Sales","Fife","111322","88952","2024-10-30"
"2023","Crest","CLASSIC","LX","24 ft","N/A","CR229583","Marine Sales","Fife","117583","84754","2024-10-30"
"2023","Crest","CLASSIC","PLATINUM","22 ft","N/A","CR230588","Marine Sales","Fife","112968","84951","2024-10-30"
"2024","MasterCraft","N/A","XT23","23 ft","N/A","MC700060","Marine Sales","Fife","264783","198982","2024-10-30"
"2024","MasterCraft","XT23","Ashley","23 ft","N/A","MC690657","Marine Sales","Issaquah","292049","229956","2024-10-30"
"2024","MasterCraft","N/A","XT24","24 ft","N/A","MC690243","Marine Sales","Fife","275317","207085","2024-10-30"
"2024","MasterCraft","N/A","XT25","25 ft","N/A","MC688065","Marine Sales","Issaquah","288976","217591","2024-10-30"
"2024","Nautique","G23","Paragon","23 ft","N/A","NT595559","Marine Sales","Issaquah","N/A","N/A","2024-10-30"
"2024","Nautique","G23","Paragon","23 ft","N/A","NT578229","Marine Sales","Fife","N/A","N/A","2024-10-30"
"2024","Nautique","Super","Air","21 ft","N/A","NT580615","Marine Sales","Fife","N/A","N/A","2024-10-30"
"2024","Nautique","Super","Air","21 ft","N/A","NT589687","Marine Sales","Bellingham","N/A","N/A","2024-10-30"
"2024","Nautique","Super","Air","23 ft","N/A","NT593032","Marine Sales","Issaquah","N/A","N/A","2024-10-30"
"2024","Nautique","Super","Air","20 ft","N/A","NT571788","Marine Sales","Fife","N/A","N/A","2024-10-30"
"2024","Nautique","Super","Air","22 ft","N/A","NT567833","Marine Sales","Issaquah","N/A","N/A","2024-10-30"
"2024","Nautique","Super","Air","24 ft","N/A","NT567831","Marine Sales","Issaquah","N/A","N/A","2024-10-30"
"2024","Nautique","Super","Air","24 ft","N/A","NT583340","Marine Sales","Fife","N/A","N/A","2024-10-30"
"2024","Nautique","Super","Air","24 ft","N/A","NT584455","Marine Sales","Fife","N/A","N/A","2024-10-30"
"2024","Nautique","Super","Air","21 ft","N/A","NT583522","Marine Sales","Fife","N/A","N/A","2024-10-30"
"2024","Nautique","Super","Air","21 ft","N/A","NT564570","Marine Sales","Issaquah","N/A","N/A","2024-10-30"
"2024","Nautique","Super","Air","23 ft","N/A","NT578228","Marine Sales","Fife","N/A","N/A","2024-10-30"
"2024","Sea Ray","SLX","310","31 ft","N/A","6817092","Marine Sales","Seattle","460395","375000","2024-10-30"
"2024","Sea Ray","Sundancer","320","32 ft","N/A","6888163","Marine Sales","Seattle","597225","567364","2024-10-30"
"2024","Sea Ray","Sundancer","370","37 ft","N/A","6845264","Marine Sales","Seattle","994020","849995","2024-10-30"
"2024","Boston Whaler","210","Montauk","21 ft","N/A","B6938081","Marine Sales","Fife","115913","115333","2024-10-30"
"2024","Boston Whaler","210","Montauk","21 ft","N/A","B6947760","Marine Sales","Bellingham","115820","115241","2024-10-30"
"2024","Boston Whaler","210","Montauk","21 ft","N/A","B6851334","Marine Sales","Seattle","115913","115333","2024-10-30"
"2024","Boston Whaler","220","Dauntless","22 ft","N/A","B6857223","Marine Sales","Bellingham","151816","144225","2024-10-30"
"2024","Boston Whaler","405","Conquest","41 ft","N/A","B6860608","Marine Sales","Bellingham","1788474","1699050","2024-10-30"
"2024","Heyday","N/A","WT-2DC","21 ft","N/A","WT6812068","Marine Sales","Fife","93569","79940","2024-10-30"
"2024","MasterCraft","N/A","NXT20","20 ft","N/A","MC686747","Marine Sales","Issaquah","170285","129880","2024-10-30"
"2024","MasterCraft","N/A","NXT21","21 ft","N/A","MC684820","Marine Sales","Fife","177559","131637","2024-10-30"
"2024","MasterCraft","N/A","NXT21","21 ft","N/A","MC687714","Marine Sales","Fife","178484","132392","2024-10-30"
"2024","MasterCraft","N/A","NXT22","22 ft","N/A","MC687949","Marine Sales","Fife","181984","134955","2024-10-30"
"2024","MasterCraft","N/A","NXT24","24 ft","N/A","MC690241","Marine Sales","Issaquah","206025","153287","2024-10-30"
"2024","MasterCraft","N/A","NXT24","24 ft","N/A","MC678404","Marine Sales","Fife","195558","145741","2024-10-30"
"2024","MasterCraft","N/A","X22","22 ft","N/A","MC686407","Marine Sales","Issaquah","300375","228750","2024-10-30"
"2024","MasterCraft","N/A","X22","22 ft","N/A","MC700707","Marine Sales","Bellingham","326425","263345","2024-10-30"
"2024","MasterCraft","N/A","X24","24 ft","N/A","MC596479","Marine Sales","Issaquah","354622","245959","2024-10-30"
"2024","MasterCraft","XStar","S","23 ft","N/A","MC686782","Marine Sales","Fife","360800","279453","2024-10-30"
"2024","MasterCraft","N/A","XT20","20 ft","N/A","MC687632","Marine Sales","Issaquah","215292","166911","2024-10-30"
"2024","MasterCraft","N/A","XT20","20 ft","N/A","MC685563","Marine Sales","Fife","215809","167309","2024-10-30"
"2024","MasterCraft","N/A","XT22","22 ft","N/A","MC689955","Marine Sales","Fife","250634","189920","2024-10-30"
"2024","MasterCraft","XT22","T","22 ft","N/A","MC687977","Marine Sales","Fife","232710","176310","2024-10-30"
"2024","Bayliner","N/A","DX2200","22 ft","N/A","BL6909888","Marine Sales","Fife","78770","74270","2024-10-30"
"2024","Bayliner","N/A","DX2200","22 ft","N/A","BL6911066","Marine Sales","Bellingham","75805","71305","2024-10-30"
"2024","Bayliner","N/A","DX2250","23 ft","N/A","BL6911067","Marine Sales","Fife","81390","76890","2024-10-30"
"2024","Bayliner","N/A","DX2250","23 ft","N/A","BL6911661","Marine Sales","Bellingham","80570","76070","2024-10-30"
"2024","Bayliner","N/A","DX2250","23 ft","N/A","BL6910480","Marine Sales","Fife","84670","80170","2024-10-30"
"2024","Bayliner","Element","M15","15 ft","N/A","BL6853852","Marine Sales","Seattle","25475","23621","2024-10-30"
"2024","Bayliner","Element","M17","17 ft","N/A","BL6875546","Marine Sales","Seattle","36596","31000","2024-10-30"
"2024","Bayliner","Element","M17","17 ft","N/A","BL6875547","Marine Sales","Fife","36596","31000","2024-10-30"
"2024","Bayliner","Element","M17","17 ft","N/A","BL6880097","Marine Sales","Fife","36596","31500","2024-10-30"
"2024","Bayliner","Element","M17","17 ft","N/A","BL6880318","Marine Sales","Fife","36596","31500","2024-10-30"
"2024","Bayliner","N/A","T22CC","22 ft","N/A","BL6844503","Marine Sales","Fife","79300","73761","2024-10-30"
"2024","Bayliner","N/A","T22CC","22 ft","N/A","BL6819977","Marine Sales","Bellingham","78333","72987","2024-10-30"
"2024","Bayliner","N/A","T22CC","22 ft","N/A","BL6859395","Marine Sales","Fife","74940","68974","2024-10-30"
"2024","Bayliner","N/A","T22CC","22 ft","N/A","BL6859396","Marine Sales","Fife","83005","75821","2024-10-30"
"2024","Bayliner","N/A","T24CC","24 ft","N/A","BL6826475","Marine Sales","Fife","107725","99743","2024-10-30"
"2024","Bayliner","VR4","Bowrider","18 ft","N/A","BL6837640","Marine Sales","Seattle","48875","48386","2024-10-30"
"2024","Bayliner","VR4","Bowrider","18 ft","N/A","BL6826459","Marine Sales","Bellingham","54350","52101","2024-10-30"
"2024","Bayliner","VR4","Bowrider","18 ft","N/A","BL6889472","Marine Sales","Fife","56680","55522","2024-10-30"
"2024","Bayliner","VR4","Bowrider","18 ft","N/A","BL6894227","Marine Sales","Fife","55895","54852","2024-10-30"
"2024","Bayliner","VR4","Bowrider","18 ft","N/A","BL6895432","Marine Sales","Fife","55895","54852","2024-10-30"
"2024","Bayliner","VR4","Bowrider","18 ft","N/A","BL6895433","Marine Sales","Fife","54927","52860","2024-10-30"
"2024","Bayliner","VR4","Bowrider","18 ft","N/A","BL6907046","Marine Sales","Fife","46275","45467","2024-10-30"
"2024","Bayliner","VR4","Bowrider","18 ft","N/A","BL6898036","Marine Sales","Bellingham","54142","52214","2024-10-30"
"2024","Bayliner","VR4","Bowrider","18 ft","N/A","BL6907045","Marine Sales","Fife","54927","52921","2024-10-30"
"2024","Bayliner","VR4","Bowrider","18 ft","N/A","BL6952399","Marine Sales","Fife","46275","45485","2024-10-30"
"2024","Bayliner","VR4","Bowrider","18 ft","N/A","BL6859368","Marine Sales","Fife","47265","44127","2024-10-30"
"2024","Bayliner","VR5","Bowrider","20 ft","N/A","BL6859362","Marine Sales","Seattle","56045","52610","2024-10-30"
"2024","Bayliner","VR5","Bowrider","20 ft","N/A","BL6859370","Marine Sales","Fife","52610","48940","2024-10-30"
"2024","Bayliner","VR5","Bowrider","20 ft","N/A","BL6894024","Marine Sales","Fife","55672","50540","2024-10-30"
"2024","Bayliner","VR5","Bowrider","20 ft","N/A","BL6920210","Marine Sales","Bellingham","57482","54952","2024-10-30"
"2024","Bennington","L","LINE","25 ft","N/A","BN1065166","Marine Sales","Fife","188008","134800","2024-10-30"
"2024","Bennington","RX","Sport","25 ft","N/A","BN1065165","Marine Sales","Fife","256528","184700","2024-10-30"
"2024","Boston Whaler","130","Super","13 ft","N/A","B6829951","Marine Sales","Bellingham","26478","26346","2024-10-30"
"2024","Boston Whaler","130","Super","13 ft","N/A","B6838164","Marine Sales","Seattle","25406","25279","2024-10-30"
"2024","Boston Whaler","130","Super","13 ft","N/A","B6957125","Marine Sales","Fife","25406","25279","2024-10-30"
"2024","Boston Whaler","130","Super","13 ft","N/A","B6957141","Marine Sales","Fife","25406","25279","2024-10-30"
"2024","Boston Whaler","130","Super","13 ft","N/A","B6965689","Marine Sales","Fife","25406","25279","2024-10-30"
"2024","Boston Whaler","160","Super","16 ft","N/A","B6895437","Marine Sales","Fife","38961","38766","2024-10-30"
"2024","Boston Whaler","160","Super","16 ft","N/A","B6905026","Marine Sales","Seattle","39217","39021","2024-10-30"
"2024","Boston Whaler","170","Montauk","17 ft","N/A","B6861562","Marine Sales","Bellingham","49975","49725","2024-10-30"
"2025","Nautique","Super","Air","25 ft","N/A","NT571829","Marine Sales","Fife","N/A","N/A","2024-10-30"
"2025","Nautique","Super","Air","20 ft","N/A","NT576066","Marine Sales","Seattle","N/A","N/A","2024-10-30"
"2025","Nautique","Super","Air","22 ft","N/A","NT614434","Marine Sales","Fife","N/A","N/A","2024-10-30"
"2025","Nautique","Super","Air","22 ft","N/A","NT614435","Marine Sales","Fife","N/A","N/A","2024-10-30"
"2025","Sea Ray","SPX","210","21 ft","N/A","SR6998709","Marine Sales","Fife","96965","95026","2024-10-30"
"2025","Sea Ray","SPX","210","21 ft","N/A","SR6998708","Marine Sales","Fife","99715","97721","2024-10-30"
"2025","Sea Ray","SPX","210","21 ft","N/A","SR6981437","Marine Sales","Fife","104710","102616","2024-10-30"
"2025","Sea Ray","SPX","210","21 ft","N/A","SR6981438","Marine Sales","Bellingham","84495","82805","2024-10-30"
"2025","Sea Ray","SPX","210","21 ft","N/A","SR6970280","Marine Sales","Seattle","104710","102616","2024-10-30"
"2025","Sea Ray","SPX","210","21 ft","N/A","SR7002863","Marine Sales","Fife","85865","84148","2024-10-30"
"2025","Sea Ray","SPX","210","21 ft","N/A","SR7002864","Marine Sales","Fife","101125","99102","2024-10-30"
"2025","Sea Ray","SPX","230","23 ft","N/A","SR7012441","Marine Sales","Fife","118560","116189","2024-10-30"
"2025","Sea Ray","SUNDANCER","320","32 ft","N/A","SR7003443","Marine Sales","Fife","625990","594691","2024-10-30"
"2024","Aviara","AV28","I/O","28 ft","N/A","A692407","Marine Sales","Seattle","312743","270565","2024-10-30"
"2024","Aviara","AV32","I/O","32 ft","N/A","A692408","Marine Sales","Seattle","569668","441177","2024-10-30"
"2024","Aviara","AV40","I/O","40 ft","N/A","A701949","Marine Sales","Seattle","1269170","991741","2024-10-30"
"2024","Bayliner","N/A","DX2000","20 ft","N/A","BL6909886","Marine Sales","Fife","56927","49921","2024-10-30"
"2024","Bayliner","N/A","DX2000","20 ft","N/A","BL6909887","Marine Sales","Fife","58272","50952","2024-10-30"
"2024","Bayliner","N/A","DX2000","20 ft","N/A","BL6910478","Marine Sales","Fife","55787","48872","2024-10-30"
"2024","Bayliner","N/A","DX2050","21 ft","N/A","BL6910479","Marine Sales","Fife","58345","50999","2024-10-30"
